0.87,-2175796.53123114,4461043.98647811,3992348.48877129
0.875,-2175796.53123114,4461043.98647811,3992348.48877129
0.88,-2175796.53123114,4461043.98647811,3992348.48877129
0.885,-2175796.53123114,4461043.98647811,3992348.48877129
0.89,-2175796.53123114,4461043.98647811,3992348.48877129
0.895,-2175796.53123114,4461043.98647811,3992348.48877129
0.9,-2175796.53123114,4461043.98647811,3992348.48877129
0.905,-2175796.53123114,4461043.98647811,3992348.48877129
0.91,-2175796.53123114,4461043.98647811,3992348.48877129
0.915,-2175796.53123114,4461043.98647811,3992348.48877129
0.92,-2175796.53123114,4461043.98647811,3992348.48877129
0.925,-2175796.53123114,4461043.98647811,3992348.48877129
0.93,-2175796.53123114,4461043.98647811,3992348.48877129
0.935,-2175796.53123114,4461043.98647811,3992348.48877129
0.94,-2175796.53123114,4461043.98647811,3992348.48877129
0.945,-2175796.53123114,4461043.98647811,3992348.48877129
0.95,-2175796.53123114,4461043.98647811,3992348.48877129
0.955,-2175796.53123114,4461043.98647811,3992348.48877129
0.96,-2175796.53123114,4461043.98647811,3992348.48877129
0.965,-2175796.53123114,4461043.98647811,3992348.48877129
0.97,-2175796.53123114,4461043.98647811,3992348.48877129
0.975,-2175796.53123114,4461043.98647811,3992348.48877129
0.98,-2175796.53123114,4461043.98647811,3992348.48877129
0.985,-2175796.53123114,4461043.98647811,3992348.48877129
0.99,-2175796.53123114,4461043.98647811,3992348.48877129
0.995,-2175796.53123114,4461043.98647811,3992348.48877129
1,-2175796.53123114,4461043.98647811,3992348.48877129
1.005,-2175796.53123114,4461043.98647811,3992348.48877129
1.01,-2175796.53123114,4461043.98647811,3992348.48877129
1.015,-2175796.53123114,4461043.98647811,3992348.48877129
1.02,-2175796.53123114,4461043.98647811,3992348.48877129
1.025,-2175796.53123114,4461043.98647811,3992348.48877129
1.03,-2175796.53123114,4461043.98647811,3992348.48877129
1.035,-2175796.53123114,4461043.98647811,3992348.48877129
1.04,-2175796.53123114,4461043.98647811,3992348.48877129
1.045,-2175796.53123114,4461043.98647811,3992348.48877129
1.05,-2175796.53123114,4461043.98647811,3992348.48877129
1.055,-2175796.53123114,4461043.98647811,3992348.48877129
1.06,-2175796.53123114,4461043.98647811,3992348.48877129
1.065,-2175796.53123114,4461043.98647811,3992348.48877129
1.07,-2175796.53123114,4461043.98647811,3992348.48877129
1.075,-2175796.53123114,4461043.98647811,3992348.48877129
